Cycle_Index,Step_Index,Test_Time_s,Current_A,Voltage_V,Temperature_C
3,7,69684.91,0.7502861,3.44625,25.88437
3,7,69685.91,0.7499809,3.446403,25.88437
3,7,69686.91,0.7499809,3.44625,25.88437
3,7,69687.91,0.7499809,3.44625,25.88437
3,7,69688.91,0.7501335,3.446403,25.88437
3,7,69689.91,0.7495232,3.446403,25.88437
3,7,69690.91,0.7501335,3.446555,25.88437
3,7,69691.91,0.7498283,3.446708,25.88437
3,7,69692.91,0.7496758,3.446708,25.90111
3,7,69693.91,0.7499809,3.446861,25.90111
3,7,69694.91,0.7496758,3.446861,25.90111
3,7,69695.91,0.7502861,3.446708,25.90111
3,7,69696.91,0.7502861,3.447013,25.90111
3,7,69697.91,0.7499809,3.447013,25.90111
3,7,69698.91,0.7496758,3.447013,25.90111
3,7,69699.91,0.7496758,3.447013,25.88437
3,7,69700.91,0.7501335,3.447013,25.90111
3,7,69701.91,0.7504387,3.447166,25.90111
3,7,69702.91,0.7499809,3.447471,25.90111
3,7,69703.91,0.7499809,3.447166,25.90111
3,7,69704.91,0.7501335,3.447318,25.90111
3,7,69705.91,0.7501335,3.447318,25.90111
3,7,69706.91,0.7498283,3.447471,25.90111
3,7,69707.91,0.7498283,3.447623,25.90111
3,7,69708.91,0.7504387,3.447471,25.90111
3,7,69709.91,0.7504387,3.447776,25.90111
3,7,69710.91,0.7499809,3.447623,25.88437
3,7,69711.91,0.7507439,3.447623,25.88437
3,7,69712.91,0.7499809,3.447776,25.88437
3,7,69713.91,0.7501335,3.447623,25.90111
3,7,69714.91,0.7498283,3.447776,25.90111
3,7,69715.91,0.7498283,3.447929,25.90111
3,7,69716.91,0.7501335,3.448081,25.90111
3,7,69717.91,0.7502861,3.447929,25.90111
3,7,69718.91,0.7501335,3.448081,25.90111
3,7,69719.91,0.7496758,3.448234,25.90111
3,7,69720.91,0.7501335,3.448234,25.90111
3,7,69721.91,0.7502861,3.448386,25.90111
3,7,69722.91,0.7498283,3.448081,25.90111
3,7,69723.91,0.7499809,3.448386,25.90111
3,7,69724.91,0.7501335,3.448234,25.90111
3,7,69725.91,0.7499809,3.448386,25.90111
3,7,69726.91,0.7501335,3.448539,25.90111
3,7,69727.91,0.7501335,3.448692,25.90111
3,7,69728.91,0.7495232,3.448539,25.90111
3,7,69729.91,0.7496758,3.448539,25.90111
3,7,69730.91,0.7504387,3.448692,25.90111
3,7,69731.91,0.7496758,3.448844,25.90111
3,7,69732.91,0.7499809,3.448844,25.90111
3,7,69733.91,0.7498283,3.448997,25.90111
3,7,69734.91,0.7505913,3.448844,25.90111
3,7,69735.91,0.7498283,3.449149,25.90111
3,7,69736.91,0.7502861,3.448997,25.90111
3,7,69737.91,0.7498283,3.448997,25.90111
3,7,69738.91,0.7499809,3.449149,25.90111
3,7,69739.91,0.7496758,3.449149,25.90111
3,7,69740.91,0.7499809,3.449149,25.90111
3,7,69741.91,0.7499809,3.449455,25.88437
3,7,69742.91,0.7501335,3.449302,25.90111
3,7,69743.91,0.7496758,3.449455,25.90111
3,7,69744.91,0.7501335,3.449607,25.90111
3,7,69745.91,0.7499809,3.449455,25.90111
3,7,69746.91,0.7493706,3.449302,25.91784
3,7,69747.91,0.7498283,3.449607,25.90111
3,7,69748.91,0.7502861,3.449607,25.90111
3,7,69749.91,0.7499809,3.449912,25.90111
3,7,69750.91,0.7498283,3.44976,25.90111
3,7,69751.91,0.7496758,3.44976,25.90111
3,7,69752.91,0.7501335,3.44976,25.90111
3,7,69753.91,0.7496758,3.449912,25.90111
3,7,69754.91,0.7499809,3.449912,25.90111
3,7,69755.91,0.7499809,3.450065,25.91784
3,7,69756.91,0.7498283,3.450065,25.91784
3,7,69757.91,0.7498283,3.450065,25.90111
3,7,69758.91,0.7498283,3.450217,25.90111
3,7,69759.91,0.7496758,3.450217,25.90111
3,7,69760.91,0.7493706,3.45037,25.90111
3,7,69761.91,0.7501335,3.450523,25.90111
3,7,69762.91,0.7499809,3.45037,25.90111
3,7,69763.91,0.7496758,3.45037,25.90111
3,7,69764.91,0.7499809,3.450523,25.90111
3,7,69765.91,0.7496758,3.450675,25.90111
3,7,69766.91,0.7501335,3.450675,25.90111
3,7,69767.91,0.7496758,3.450523,25.90111
3,7,69768.91,0.7504387,3.450675,25.88437
3,7,69769.91,0.7499809,3.450828,25.90111
3,7,69770.91,0.7502861,3.450523,25.90111
3,7,69771.91,0.7501335,3.450828,25.90111
3,7,69772.91,0.7502861,3.45098,25.90111
3,7,69773.91,0.7504387,3.45098,25.90111
3,7,69774.91,0.7502861,3.450828,25.88437
3,7,69775.91,0.7498283,3.45098,25.88437
3,7,69776.91,0.7498283,3.450828,25.88437
3,7,69777.91,0.7498283,3.451133,25.88437
3,7,69778.91,0.7502861,3.451133,25.88437
3,7,69779.91,0.7501335,3.451133,25.88437
3,7,69780.91,0.7498283,3.451438,25.88437
3,7,69781.91,0.7502861,3.451133,25.90111
3,7,69782.91,0.7499809,3.451438,25.88437
3,7,69783.91,0.7499809,3.451133,25.90111
3,7,69784.91,0.7496758,3.451438,25.90111
3,7,69785.91,0.7498283,3.451438,25.90111
3,7,69786.91,0.7499809,3.451438,25.90111
3,7,69787.91,0.7501335,3.451591,25.90111
3,7,69788.91,0.7501335,3.451591,25.88437
3,7,69789.91,0.7498283,3.451743,25.88437
3,7,69790.91,0.7496758,3.451743,25.88437
3,7,69791.91,0.7501335,3.451743,25.88437
3,7,69792.91,0.7501335,3.451896,25.88437
3,7,69793.91,0.7502861,3.451896,25.88437
3,7,69794.91,0.7498283,3.452201,25.88437
3,7,69795.91,0.7496758,3.452201,25.88437
3,7,69796.91,0.7490654,3.452201,25.88437
3,7,69797.91,0.7495232,3.452201,25.88437
3,7,69798.91,0.7501335,3.452354,25.88437
3,7,69799.91,0.7498283,3.452201,25.88437
3,7,69800.91,0.7496758,3.452354,25.88437
3,7,69801.91,0.7499809,3.452354,25.88437
3,7,69802.91,0.7501335,3.452659,25.86764
3,7,69803.91,0.7501335,3.452506,25.86764
3,7,69804.91,0.7502861,3.452659,25.86764
3,7,69805.91,0.7496758,3.452659,25.86764
3,7,69806.91,0.7499809,3.452659,25.86764
3,7,69807.91,0.7498283,3.452659,25.86764
3,7,69808.91,0.7496758,3.452659,25.86764
3,7,69809.91,0.7498283,3.452659,25.86764
3,7,69810.91,0.7499809,3.452811,25.86764
3,7,69811.91,0.7499809,3.452811,25.86764
3,7,69812.91,0.7499809,3.452964,25.86764
3,7,69813.91,0.7496758,3.452964,25.85091
3,7,69814.91,0.7498283,3.453117,25.85091
3,7,69815.91,0.7499809,3.452964,25.85091
3,7,69816.91,0.7493706,3.453269,25.83418
3,7,69817.91,0.7501335,3.453117,25.83418
3,7,69818.91,0.7499809,3.453117,25.81744
3,7,69819.91,0.7498283,3.453269,25.81744
3,7,69820.91,0.7504387,3.453269,25.81744
3,7,69821.91,0.7499809,3.453269,25.81744
3,7,69822.91,0.7498283,3.453422,25.80071
3,7,69823.91,0.7498283,3.453574,25.80071
3,7,69824.91,0.7493706,3.453574,25.80071
3,7,69825.91,0.7499809,3.453574,25.80071
3,7,69826.91,0.7496758,3.453727,25.80071
3,7,69827.91,0.7499809,3.45388,25.78398
3,7,69828.91,0.7501335,3.453727,25.78398
3,7,69829.91,0.7496758,3.45388,25.78398
3,7,69830.91,0.7496758,3.454032,25.78398
3,7,69831.91,0.7499809,3.45388,25.78398
3,7,69832.91,0.7501335,3.45388,25.76724
3,7,69833.91,0.7496758,3.454032,25.78398
3,7,69834.91,0.7501335,3.45388,25.78398
3,7,69835.91,0.7499809,3.454032,25.78398
3,7,69836.91,0.7501335,3.454032,25.78398
3,7,69837.91,0.7498283,3.454337,25.76724
3,7,69838.91,0.7499809,3.454032,25.76724
3,7,69839.91,0.7499809,3.454185,25.76724
3,7,69840.91,0.7496758,3.454185,25.76724
3,7,69841.91,0.7498283,3.45449,25.76724
3,7,69842.91,0.7496758,3.454337,25.76724
3,7,69843.91,0.7498283,3.45449,25.76724
3,7,69844.91,0.7502861,3.454643,25.75051
3,7,69845.91,0.7501335,3.45449,25.75051
3,7,69846.91,0.7498283,3.45449,25.75051
3,7,69847.91,0.7496758,3.454643,25.75051
3,7,69848.91,0.7498283,3.454643,25.75051
3,7,69849.91,0.7498283,3.454643,25.75051
3,7,69850.91,0.7501335,3.454795,25.75051
3,7,69851.91,0.7499809,3.454795,25.75051
3,7,69852.91,0.7499809,3.454948,25.75051
3,7,69853.91,0.7499809,3.454795,25.75051
3,7,69854.91,0.7496758,3.454948,25.73377
3,7,69855.91,0.7496758,3.454948,25.75051
3,7,69856.91,0.7499809,3.4551,25.73377
3,7,69857.91,0.7499809,3.4551,25.73377
3,7,69858.91,0.7496758,3.455253,25.73377
3,7,69859.91,0.7496758,3.455253,25.71704
3,7,69860.91,0.7499809,3.4551,25.71704
3,7,69861.91,0.7501335,3.455558,25.71704
3,7,69862.91,0.7498283,3.455558,25.71704
3,7,69863.91,0.7504387,3.455558,25.71704
3,7,69864.91,0.7499809,3.455711,25.71704
3,7,69865.91,0.7502861,3.455711,25.71704
3,7,69866.91,0.7498283,3.455711,25.71704
3,7,69867.91,0.7499809,3.455863,25.73377
3,7,69868.91,0.7496758,3.455711,25.73377
3,7,69869.91,0.7496758,3.456016,25.73377
3,7,69870.91,0.7498283,3.456016,25.71704
3,7,69871.91,0.7501335,3.456016,25.73377
3,7,69872.91,0.7502861,3.456016,25.73377
3,7,69873.91,0.7498283,3.456168,25.71704
3,7,69874.91,0.7501335,3.456016,25.71704
3,7,69875.91,0.7501335,3.456168,25.71704
3,7,69876.91,0.7498283,3.456321,25.71704
3,7,69877.91,0.7499809,3.456474,25.71704
3,7,69878.91,0.7501335,3.456168,25.71704
3,7,69879.91,0.7499809,3.456474,25.71704
3,7,69880.91,0.7501335,3.456321,25.71704
3,7,69881.91,0.7495232,3.456321,25.71704
3,7,69882.91,0.7501335,3.456474,25.70031
3,7,69883.91,0.7496758,3.456474,25.70031
3,7,69884.91,0.7499809,3.456626,25.70031
3,7,69885.91,0.7498283,3.456626,25.71704
3,7,69886.91,0.7501335,3.456931,25.71704
3,7,69887.91,0.7504387,3.456779,25.71704
3,7,69888.91,0.7499809,3.456779,25.71704
3,7,69889.91,0.7496758,3.456931,25.71704
3,7,69890.91,0.7499809,3.456931,25.71704
3,7,69891.91,0.7501335,3.456931,25.71704
3,7,69892.91,0.7498283,3.457084,25.71704
3,7,69893.91,0.7496758,3.457084,25.71704
3,7,69894.91,0.7495232,3.457237,25.71704
3,7,69895.91,0.7502861,3.457237,25.71704
3,7,69896.91,0.7499809,3.457237,25.71704
3,7,69897.91,0.7498283,3.457237,25.71704
3,7,69898.91,0.7499809,3.457237,25.71704
3,7,69899.91,0.7499809,3.457389,25.71704
3,7,69900.91,0.7496758,3.457542,25.71704
3,7,69901.91,0.7502861,3.457542,25.71704
3,7,69902.91,0.7498283,3.457694,25.71704
3,7,69903.91,0.7496758,3.457694,25.71704
3,7,69904.91,0.7495232,3.457542,25.71704
3,7,69905.91,0.7498283,3.457847,25.71704
3,7,69906.91,0.7495232,3.457694,25.73377
3,7,69907.91,0.7496758,3.457847,25.73377
3,7,69908.91,0.7501335,3.457847,25.73377
3,7,69909.91,0.7498283,3.457999,25.71704
3,7,69910.91,0.7496758,3.457999,25.71704
3,7,69911.91,0.7499809,3.458152,25.73377
3,7,69912.91,0.7495232,3.457999,25.73377
3,7,69913.91,0.7499809,3.457847,25.73377
3,7,69914.91,0.7496758,3.458305,25.75051
3,7,69915.91,0.7498283,3.458152,25.75051
3,7,69916.91,0.7499809,3.458152,25.73377
3,7,69917.91,0.7499809,3.458457,25.73377
3,7,69918.91,0.7495232,3.458305,25.73377
3,7,69919.91,0.7498283,3.458457,25.73377
3,7,69920.91,0.7496758,3.458457,25.73377
3,7,69921.91,0.7498283,3.45861,25.73377
3,7,69922.91,0.7501335,3.45861,25.73377
3,7,69923.91,0.7495232,3.45861,25.73377
3,7,69924.91,0.7501335,3.45861,25.73377
3,7,69925.91,0.7498283,3.45861,25.73377
3,7,69926.91,0.7496758,3.458762,25.73377
3,7,69927.91,0.7501335,3.45861,25.73377
3,7,69928.91,0.7499809,3.458762,25.73377
3,7,69929.91,0.7501335,3.458762,25.73377
3,7,69930.91,0.7498283,3.458762,25.73377
3,7,69931.91,0.7499809,3.458915,25.75051
3,7,69932.91,0.7502861,3.459068,25.75051
3,7,69933.91,0.7501335,3.459068,25.75051
3,7,69934.91,0.7501335,3.459068,25.75051
3,7,69935.91,0.7501335,3.459068,25.75051
3,7,69936.91,0.7499809,3.45922,25.76724
3,7,69937.91,0.7495232,3.45922,25.76724
3,7,69938.91,0.7495232,3.45922,25.76724
3,7,69939.91,0.7499809,3.45922,25.76724
3,7,69940.91,0.7502861,3.459525,25.76724
3,7,69941.91,0.7502861,3.459373,25.76724
3,7,69942.91,0.7501335,3.459525,25.76724
3,7,69943.91,0.7499809,3.459373,25.76724
3,7,69944.91,0.7501335,3.459678,25.76724
3,7,69945.91,0.7499809,3.459678,25.75051
3,7,69946.91,0.7498283,3.459831,25.75051
3,7,69947.91,0.7499809,3.459678,25.75051
3,7,69948.91,0.7498283,3.459831,25.75051
3,7,69949.91,0.7493706,3.459831,25.75051
3,7,69950.91,0.7498283,3.459983,25.75051
3,7,69951.91,0.7499809,3.460136,25.75051
3,7,69952.91,0.7499809,3.460136,25.75051
3,7,69953.91,0.7502861,3.460136,25.75051
3,7,69954.91,0.7499809,3.460136,25.75051
3,7,69955.91,0.7499809,3.459983,25.75051
3,7,69956.91,0.7498283,3.460136,25.75051
3,7,69957.91,0.7502861,3.460136,25.75051
3,7,69958.91,0.7496758,3.460441,25.75051
3,7,69959.91,0.7496758,3.460288,25.75051
3,7,69960.91,0.7496758,3.460288,25.76724
3,7,69961.91,0.7498283,3.460441,25.76724
3,7,69962.91,0.7496758,3.460288,25.76724
3,7,69963.91,0.7496758,3.460441,25.76724
3,7,69964.91,0.7501335,3.460746,25.76724
3,7,69965.91,0.7501335,3.460593,25.76724
3,7,69966.91,0.7495232,3.460593,25.76724
3,7,69967.91,0.7498283,3.460593,25.76724
3,7,69968.91,0.7499809,3.460746,25.76724
3,7,69969.91,0.7502861,3.460746,25.78398
3,7,69970.91,0.749218,3.460899,25.78398
3,7,69971.91,0.7499809,3.460899,25.78398
3,7,69972.91,0.7495232,3.460899,25.78398
3,7,69973.91,0.7499809,3.460899,25.76724
3,7,69974.91,0.7499809,3.461051,25.76724
3,7,69975.91,0.7501335,3.461051,25.76724
3,7,69976.91,0.7498283,3.461051,25.76724
3,7,69977.91,0.7498283,3.460899,25.76724
3,7,69978.91,0.7496758,3.461051,25.76724
3,7,69979.91,0.7499809,3.461051,25.76724
3,7,69980.91,0.7502861,3.461051,25.76724
3,7,69981.91,0.7504387,3.461204,25.76724
3,7,69982.91,0.7496758,3.461357,25.76724
3,7,69983.91,0.7501335,3.461357,25.76724
3,7,69984.91,0.7499809,3.461357,25.76724
3,7,69985.91,0.7501335,3.461662,25.76724
3,7,69986.91,0.7495232,3.461357,25.76724
3,7,69987.91,0.7498283,3.461509,25.76724
3,7,69988.91,0.7499809,3.461509,25.78398
3,7,69989.91,0.7496758,3.461814,25.78398
3,7,69990.91,0.7499809,3.461814,25.78398
3,7,69991.91,0.7499809,3.46212,25.78398
3,7,69992.91,0.7498283,3.461967,25.76724
3,7,69993.91,0.7498283,3.46212,25.76724
3,7,69994.91,0.7498283,3.461814,25.76724
3,7,69995.91,0.7501335,3.462272,25.76724
3,7,69996.91,0.7501335,3.462272,25.76724
3,7,69997.91,0.7498283,3.462272,25.76724
3,7,69998.91,0.7498283,3.462425,25.76724
3,7,69999.91,0.7498283,3.462425,25.76724
3,7,70000.91,0.7498283,3.462425,25.76724
3,7,70001.91,0.7499809,3.462425,25.76724
3,7,70002.91,0.7499809,3.462425,25.76724
3,7,70003.91,0.7496758,3.462577,25.76724
3,7,70004.91,0.7501335,3.462577,25.76724
3,7,70005.91,0.7495232,3.462577,25.76724
3,7,70006.91,0.7493706,3.462883,25.76724
3,7,70007.91,0.7504387,3.46273,25.78398
3,7,70008.91,0.7499809,3.46273,25.78398
3,7,70009.91,0.7501335,3.462883,25.78398
3,7,70010.91,0.7490654,3.462883,25.78398
3,7,70011.91,0.7501335,3.463035,25.76724
3,7,70012.91,0.7496758,3.463035,25.76724
3,7,70013.91,0.7499809,3.463035,25.76724
3,7,70014.91,0.7501335,3.463188,25.76724
3,7,70015.91,0.7496758,3.463035,25.76724
3,7,70016.91,0.7496758,3.46334,25.76724
3,7,70017.91,0.7496758,3.46334,25.76724
3,7,70018.91,0.7495232,3.46334,25.76724
3,7,70019.91,0.7498283,3.463188,25.76724
3,7,70020.91,0.7496758,3.463493,25.76724
3,7,70021.91,0.7496758,3.46334,25.76724
3,7,70022.91,0.7502861,3.463493,25.76724
3,7,70023.91,0.7498283,3.463493,25.76724
3,7,70024.91,0.7501335,3.463645,25.76724
3,7,70025.91,0.7496758,3.463645,25.76724
3,7,70026.91,0.7498283,3.463493,25.76724
3,7,70027.91,0.7498283,3.463493,25.75051
3,7,70028.91,0.7499809,3.463645,25.75051
3,7,70029.91,0.7501335,3.463645,25.75051
3,7,70030.91,0.7498283,3.463951,25.75051
3,7,70031.91,0.7498283,3.463951,25.75051
3,7,70032.91,0.749218,3.463798,25.73377
3,7,70033.91,0.7502861,3.464103,25.73377
3,7,70034.91,0.7501335,3.463951,25.73377
3,7,70035.91,0.7499809,3.464103,25.71704
3,7,70036.91,0.7498283,3.464103,25.71704
3,7,70037.91,0.7499809,3.463951,25.71704
3,7,70038.91,0.7501335,3.464103,25.71704
3,7,70039.91,0.7496758,3.464408,25.71704
3,7,70040.91,0.7499809,3.464256,25.70031
3,7,70041.91,0.7498283,3.464408,25.70031
3,7,70042.91,0.7499809,3.464408,25.70031
3,7,70043.91,0.7501335,3.464561,25.70031
3,7,70044.91,0.7498283,3.464561,25.68357
3,7,70045.91,0.7496758,3.464714,25.68357
3,7,70046.91,0.7501335,3.464561,25.68357
3,7,70047.91,0.7499809,3.464714,25.68357
3,7,70048.91,0.7502861,3.464561,25.68357
3,7,70049.91,0.7499809,3.464866,25.68357
3,7,70050.91,0.7501335,3.464866,25.68357
3,7,70051.91,0.7501335,3.465019,25.66684
3,7,70052.91,0.7496758,3.465019,25.66684
3,7,70053.91,0.7493706,3.464866,25.66684
3,7,70054.91,0.7502861,3.465171,25.65011
3,7,70055.91,0.7501335,3.465019,25.65011
3,7,70056.91,0.7498283,3.465019,25.65011
3,7,70057.91,0.7496758,3.465171,25.63338
3,7,70058.91,0.7501335,3.465324,25.63338
3,7,70059.91,0.7499809,3.465324,25.63338
3,7,70060.91,0.7499809,3.465171,25.61664
3,7,70061.91,0.7499809,3.465324,25.61664
3,7,70062.91,0.7498283,3.465324,25.61664
3,7,70063.91,0.7499809,3.465171,25.61664
3,7,70064.91,0.7501335,3.465477,25.61664
3,7,70065.91,0.7499809,3.465629,25.61664
3,7,70066.91,0.7498283,3.465477,25.61664
3,7,70067.91,0.7496758,3.465629,25.59991
3,7,70068.91,0.7498283,3.465629,25.59991
3,7,70069.91,0.7496758,3.465629,25.59991
3,7,70070.91,0.7501335,3.465629,25.58318
3,7,70071.91,0.7501335,3.465782,25.59991
3,7,70072.91,0.7498283,3.466087,25.58318
3,7,70073.91,0.7498283,3.465934,25.59991
3,7,70074.91,0.7498283,3.465782,25.59991
3,7,70075.91,0.7505913,3.466087,25.59991
3,7,70076.91,0.7496758,3.465934,25.59991
3,7,70077.91,0.7498283,3.466239,25.58318
3,7,70078.91,0.7504387,3.466087,25.58318
3,7,70079.91,0.7498283,3.466392,25.58318
3,7,70080.91,0.7499809,3.466239,25.59991
3,7,70081.91,0.7493706,3.466239,25.59991
3,7,70082.91,0.7498283,3.466392,25.59991
3,7,70083.91,0.7496758,3.466392,25.61664
3,7,70084.91,0.7501335,3.466545,25.61664
3,7,70085.91,0.7501335,3.466545,25.63338
3,7,70086.91,0.7502861,3.466545,25.65011
3,7,70087.91,0.7498283,3.466545,25.65011
3,7,70088.91,0.7496758,3.466697,25.66684
3,7,70089.91,0.7496758,3.466697,25.66684
3,7,70090.91,0.7498283,3.466697,25.66684
3,7,70091.91,0.7498283,3.46685,25.66684
3,7,70092.91,0.7499809,3.46685,25.66684
3,7,70093.91,0.7496758,3.46685,25.66684
3,7,70094.91,0.7498283,3.467155,25.66684
3,7,70095.91,0.7499809,3.467155,25.66684
3,7,70096.91,0.7499809,3.467002,25.66684
3,7,70097.91,0.7496758,3.467002,25.66684
3,7,70098.91,0.7501335,3.467308,25.66684
3,7,70099.91,0.7495232,3.467308,25.66684
3,7,70100.91,0.7498283,3.467308,25.66684
3,7,70101.91,0.7495232,3.46746,25.66684
3,7,70102.91,0.7499809,3.467308,25.66684
3,7,70103.91,0.7499809,3.46746,25.66684
3,7,70104.91,0.7499809,3.467613,25.66684
3,7,70105.91,0.7504387,3.467613,25.66684
3,7,70106.91,0.7498283,3.467613,25.66684
3,7,70107.91,0.7501335,3.467613,25.66684
3,7,70108.91,0.7496758,3.467613,25.66684
3,7,70109.91,0.7504387,3.467765,25.66684
3,7,70110.91,0.7498283,3.467918,25.66684
3,7,70111.91,0.7499809,3.467613,25.66684
3,7,70112.91,0.7498283,3.467613,25.66684
3,7,70113.91,0.7498283,3.467918,25.66684
3,7,70114.91,0.7499809,3.468071,25.66684
3,7,70115.91,0.7499809,3.467765,25.66684
3,7,70116.91,0.7499809,3.467918,25.66684
3,7,70117.91,0.7499809,3.468071,25.66684
3,7,70118.91,0.7499809,3.468071,25.66684
3,7,70119.91,0.7498283,3.468223,25.66684
3,7,70120.91,0.7501335,3.468376,25.66684
3,7,70121.91,0.7501335,3.468376,25.66684
3,7,70122.91,0.7501335,3.468223,25.66684
3,7,70123.91,0.7501335,3.468528,25.66684
3,7,70124.91,0.7502861,3.468376,25.66684
3,7,70125.91,0.7501335,3.468528,25.66684
3,7,70126.91,0.7501335,3.468681,25.66684
3,7,70127.91,0.7502861,3.468833,25.66684
3,7,70128.91,0.7501335,3.468833,25.66684
3,7,70129.91,0.7495232,3.468528,25.66684
3,7,70130.91,0.7498283,3.468833,25.66684
3,7,70131.91,0.7501335,3.468986,25.66684
3,7,70132.91,0.7499809,3.468833,25.66684
3,7,70133.91,0.7501335,3.469139,25.66684
3,7,70134.91,0.7498283,3.468833,25.66684
3,7,70135.91,0.7498283,3.469139,25.66684
3,7,70136.91,0.7499809,3.469139,25.66684
3,7,70137.91,0.7496758,3.469444,25.66684
3,7,70138.91,0.7498283,3.469139,25.66684
3,7,70139.91,0.7499809,3.469444,25.66684
3,7,70140.91,0.7498283,3.469139,25.66684
3,7,70141.91,0.7496758,3.469444,25.66684
3,7,70142.91,0.7501335,3.469291,25.66684
3,7,70143.91,0.7499809,3.469596,25.66684
3,7,70144.91,0.7499809,3.469596,25.66684
3,7,70145.91,0.7499809,3.469749,25.66684
3,7,70146.91,0.7499809,3.469749,25.66684
3,7,70147.91,0.7496758,3.469749,25.68357
3,7,70148.91,0.7498283,3.469902,25.68357
3,7,70149.91,0.7496758,3.469749,25.68357
3,7,70150.91,0.7493706,3.469902,25.68357
3,7,70151.91,0.7499809,3.470207,25.68357
3,7,70152.91,0.7499809,3.470054,25.68357
3,7,70153.91,0.7499809,3.470054,25.68357
3,7,70154.91,0.7499809,3.470207,25.70031
3,7,70155.91,0.7498283,3.470054,25.70031
3,7,70156.91,0.7502861,3.470054,25.70031
3,7,70157.91,0.7501335,3.470054,25.70031
3,7,70158.91,0.7495232,3.470207,25.70031
3,7,70159.91,0.7499809,3.470207,25.70031
3,7,70160.91,0.7501335,3.470512,25.70031
3,7,70161.91,0.7493706,3.470207,25.70031
3,7,70162.91,0.7502861,3.470512,25.70031
3,7,70163.91,0.7498283,3.470359,25.70031
3,7,70164.91,0.7498283,3.470665,25.70031
3,7,70165.91,0.7498283,3.470359,25.70031
3,7,70166.91,0.7495232,3.470512,25.70031
3,7,70167.91,0.7499809,3.470665,25.70031
3,7,70168.91,0.7499809,3.470665,25.70031
3,7,70169.91,0.7499809,3.470817,25.70031
3,7,70170.91,0.7495232,3.47097,25.70031
3,7,70171.91,0.7498283,3.470817,25.71704
3,7,70172.91,0.7501335,3.47097,25.71704
3,7,70173.91,0.7496758,3.47097,25.71704
3,7,70174.91,0.7501335,3.47097,25.70031
3,7,70175.91,0.7499809,3.47097,25.71704
3,7,70176.91,0.7501335,3.471122,25.71704
3,7,70177.91,0.7501335,3.471275,25.71704
3,7,70178.91,0.7499809,3.471275,25.71704
3,7,70179.91,0.7496758,3.471275,25.70031
3,7,70180.91,0.7499809,3.471275,25.71704
3,7,70181.91,0.7499809,3.471427,25.71704
3,7,70182.91,0.7501335,3.47158,25.71704
3,7,70183.91,0.7498283,3.471275,25.71704
3,7,70184.91,0.7495232,3.471427,25.71704
3,7,70185.91,0.7504387,3.47158,25.71704
3,7,70186.91,0.7496758,3.47158,25.73377
3,7,70187.91,0.7499809,3.47158,25.73377
3,7,70188.91,0.7499809,3.472038,25.71704
3,7,70189.91,0.7499809,3.471885,25.73377
3,7,70190.91,0.7498283,3.471733,25.73377
3,7,70191.91,0.7499809,3.471885,25.73377
3,7,70192.91,0.7498283,3.472038,25.73377
3,7,70193.91,0.7499809,3.472038,25.73377
3,7,70194.91,0.7498283,3.472038,25.73377
3,7,70195.91,0.7496758,3.472038,25.73377
3,7,70196.91,0.7498283,3.472038,25.73377
3,7,70197.91,0.7498283,3.472343,25.73377
3,7,70198.91,0.7495232,3.47219,25.73377
3,7,70199.91,0.7499809,3.47219,25.73377
3,7,70200.91,0.7499809,3.47219,25.73377
3,7,70201.91,0.7499809,3.472343,25.73377
3,7,70202.91,0.7496758,3.472343,25.73377
3,7,70203.91,0.7496758,3.472343,25.73377
3,7,70204.91,0.7498283,3.472343,25.73377
3,7,70205.91,0.7501335,3.472496,25.73377
3,7,70206.91,0.7498283,3.472496,25.73377
3,7,70207.91,0.7501335,3.472648,25.73377
3,7,70208.91,0.7499809,3.472648,25.73377
3,7,70209.91,0.7499809,3.472801,25.73377
3,7,70210.91,0.7496758,3.472953,25.73377
3,7,70211.91,0.7499809,3.472801,25.73377
3,7,70212.91,0.7501335,3.472953,25.73377
3,7,70213.91,0.7501335,3.472953,25.75051
3,7,70214.91,0.7499809,3.473258,25.75051
3,7,70215.91,0.7498283,3.473106,25.75051
3,7,70216.91,0.7499809,3.473258,25.75051
3,7,70217.91,0.7498283,3.473258,25.75051
3,7,70218.91,0.7496758,3.473258,25.75051
3,7,70219.91,0.7495232,3.473258,25.75051
3,7,70220.91,0.7498283,3.473258,25.75051
3,7,70221.91,0.7504387,3.473411,25.75051
3,7,70222.91,0.7501335,3.473564,25.75051
3,7,70223.91,0.7498283,3.473411,25.75051
3,7,70224.91,0.7501335,3.473411,25.75051
3,7,70225.91,0.7495232,3.473564,25.75051
3,7,70226.91,0.7498283,3.473564,25.75051
3,7,70227.91,0.7498283,3.473716,25.75051
3,7,70228.91,0.7499809,3.473869,25.75051
3,7,70229.91,0.7496758,3.473869,25.75051
3,7,70230.91,0.7501335,3.473869,25.75051
3,7,70231.91,0.7499809,3.473869,25.75051
3,7,70232.91,0.7496758,3.473869,25.75051
3,7,70233.91,0.7498283,3.473869,25.75051
3,7,70234.91,0.7495232,3.474021,25.75051
3,7,70235.91,0.7496758,3.473869,25.75051
3,7,70236.91,0.7498283,3.474021,25.75051
3,7,70237.91,0.7501335,3.474174,25.75051
3,7,70238.91,0.7498283,3.474174,25.75051
3,7,70239.91,0.7499809,3.474327,25.75051
3,7,70240.91,0.7501335,3.474174,25.75051
3,7,70241.91,0.7499809,3.474327,25.75051
